# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 17 16:27:30 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_jmag:       J-band [mag]
#
rowid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_jmag
2011,K01447.02,,CANDIDATE,2.279996661000,0.628700,5.28880,14262.0000,1999.0,6594.00,4.051,1.6910,13.092,12.074
2012,K01448.01,,CANDIDATE,2.486586790000,0.003700,2.73622,45802.0000,1442.0,5933.00,4.386,1.1540,15.418,14.205
2013,K01449.01,,FALSE POSITIVE,10.980245323000,0.672800,3.58682,53715.9000,821.0,5952.00,4.462,0.8970,14.212,13.082
2014,K01450.01,,CANDIDATE,2.144632852000,0.715900,3.90280,18809.1000,1736.0,6296.00,4.240,1.3050,13.480,12.378
2015,K01451.01,Kepler-453 b,CONFIRMED,27.322046049000,0.164200,5.63738,82847.8000,532.0,5618.00,4.586,0.7710,13.552,12.349
2016,K01452.01,,CANDIDATE,1.152216939000,0.837400,2.22610,12304.0000,2694.0,7172.00,4.107,1.7700,13.630,12.727
2017,K01453.01,,FALSE POSITIVE,0.971932981000,1.235600,2.05825,11240.0000,1755.0,5592.00,4.445,0.9310,15.289,13.992
2018,K01454.01,,FALSE POSITIVE,121.597708500000,1.284500,14.94720,11090.0000,358.0,6036.00,4.551,0.8470,14.600,13.447
2019,K01455.01,,CANDIDATE,15.068059056000,0.876500,3.31200,22234.0000,742.0,5982.00,4.493,0.9600,15.950,14.732
2020,K01456.01,,CANDIDATE,7.886631104000,0.001000,5.21906,6681.5000,995.0,5847.00,4.304,1.1350,15.014,13.737
2021,K01457.01,,CANDIDATE,8.027680595000,0.563500,3.14010,9468.9000,825.0,5569.00,4.546,0.8870,15.570,14.277
2022,K01458.01,,CANDIDATE,8.981282190000,0.165100,5.01600,5577.6000,897.0,5977.00,4.473,1.0220,15.703,14.630
2023,K01459.01,,FALSE POSITIVE,0.692015562000,1.248700,1.13600,4870.5000,1047.0,3746.00,4.765,0.4900,15.692,13.574
2024,K01460.01,,FALSE POSITIVE,17.042149410000,0.775100,7.44200,4239.8000,594.0,5366.00,4.592,0.7730,15.570,14.116
2025,K01461.01,,FALSE POSITIVE,7.946709736000,1.344900,2.85460,6609.4000,681.0,4871.00,4.611,0.7180,15.791,14.212
2026,K01462.01,,FALSE POSITIVE,3.747817930000,1.353600,5.10100,6574.0000,1172.0,5780.00,4.438,1.0000,17.445,
2027,K01463.01,,CANDIDATE,1064.268141000000,0.444300,11.55060,22942.9000,281.0,6340.00,3.833,2.1730,12.328,11.251
2028,K01464.01,,FALSE POSITIVE,2.113200333000,1.369400,3.37190,3489.7000,1280.0,5482.00,4.502,0.8580,15.465,14.087
2029,K01465.01,,CANDIDATE,9.771461688000,0.949700,1.76750,7175.9000,797.0,5804.00,4.553,0.8500,14.245,13.156
2030,K01466.01,,CANDIDATE,281.562605400000,0.007100,8.86990,23021.0000,199.0,4769.00,4.635,0.6740,15.962,14.422
2031,K01467.01,,FALSE POSITIVE,1.157808145000,1.192800,3.72270,941.6000,1580.0,5566.00,4.532,0.8860,15.837,14.586
2032,K01468.01,,FALSE POSITIVE,8.480307870000,0.912800,7.15800,1492.1000,918.0,5951.00,4.439,0.9910,15.262,13.894
2033,K01469.01,,FALSE POSITIVE,3.582074475000,0.958700,4.39300,1808.0000,1264.0,6109.00,4.422,0.9930,15.193,13.961
2034,K01470.01,,CANDIDATE,15.433977500000,0.713700,4.26020,1921.4000,721.0,5900.00,4.509,0.9510,15.703,14.492
2035,K01471.01,,FALSE POSITIVE,1.780983157000,0.961400,2.74500,823.0000,1400.0,5737.00,4.544,0.8720,15.516,14.298
2036,K01472.01,,CANDIDATE,85.351294270000,0.107100,6.75680,4874.8000,370.0,5635.00,4.569,0.8040,15.061,13.847
2037,K01473.01,,CANDIDATE,23.020303180000,0.741300,3.49600,6369.1000,601.0,5610.00,4.504,0.9500,15.573,14.363
2038,K01474.01,Kepler-419 b,CONFIRMED,69.726640600000,1.103200,5.48610,4587.9000,551.0,6287.00,4.241,1.4230,13.005,12.088
2039,K01475.01,,CANDIDATE,1.609321680000,0.104200,1.56750,1051.9000,897.0,4056.00,4.697,0.5600,15.937,14.045
2040,K01475.02,,CANDIDATE,9.512211280000,0.501300,2.89880,1771.9000,496.0,4056.00,4.697,0.5600,15.937,14.045
2041,K01475.03,,CANDIDATE,4.729419690000,0.597500,2.36300,566.6000,626.0,4056.00,4.697,0.5600,15.937,14.045
2042,K01476.01,,CANDIDATE,56.359223600000,0.906000,6.85700,2800.0000,419.0,5446.00,4.525,0.8210,15.792,14.473
2043,K01477.01,,CANDIDATE,169.499540000000,0.853600,8.67400,13960.0000,267.0,5272.00,4.598,0.7190,15.917,14.615
2044,K01478.01,,CANDIDATE,76.136020280000,0.011000,7.96020,2978.3000,425.0,5565.00,4.371,1.0060,12.450,11.297
2045,K01479.01,,CANDIDATE,4.988381020000,0.920500,8.67800,721.4000,998.0,5835.00,4.556,0.8330,15.752,14.452
2046,K01480.01,,CANDIDATE,20.381775730000,0.005400,3.74290,1695.6000,519.0,5100.00,4.621,0.7140,15.887,14.424
2047,K01480.02,,CANDIDATE,7.004418250000,0.737800,2.70600,248.3000,740.0,5100.00,4.621,0.7140,15.887,14.424
2048,K01481.01,,CANDIDATE,5.101379454000,0.058400,2.59320,941.9000,1050.0,5869.00,4.479,0.9540,15.455,14.129
2049,K01482.01,,FALSE POSITIVE,17.794133100000,1.902700,4.49400,1007.4000,756.0,6258.00,4.449,1.0310,15.378,14.294
2050,K01483.01,,CANDIDATE,185.952614300000,1.256100,3.64740,11352.0000,300.0,5850.00,4.555,0.8440,14.305,13.196
2051,K01484.01,,CANDIDATE,3.470203720000,0.228600,2.31190,1140.0000,933.0,4922.00,4.555,0.7440,15.305,13.486
2052,K01485.01,,FALSE POSITIVE,0.687896588000,0.045200,2.42170,551.4000,1392.0,4478.00,4.615,0.6510,15.657,13.778
2053,K01486.01,Kepler-302 c,CONFIRMED,127.282403100000,0.822400,7.15150,8827.6000,352.0,5938.00,4.532,0.8830,15.505,14.259
2054,K01486.02,Kepler-302 b,CONFIRMED,30.183685400000,0.093700,5.87950,1061.1000,568.0,5938.00,4.532,0.8830,15.505,14.259
2055,K01487.01,,FALSE POSITIVE,2.929291638000,1.363500,6.76920,569.5000,1618.0,6645.00,4.273,1.2490,12.674,11.722
2056,K01488.01,,CANDIDATE,3.949631375000,0.370000,1.57880,855.0000,966.0,5155.00,4.523,0.8360,15.623,14.129
2057,K01489.01,,CANDIDATE,16.004540260000,0.226300,3.95110,884.4000,586.0,5178.00,4.588,0.7770,15.554,14.085
2058,K01490.01,,FALSE POSITIVE,3.556516460000,0.055700,8.43050,378.8000,1404.0,4951.00,3.876,1.8430,14.118,12.525
2059,K01491.01,,CANDIDATE,3.148664534000,0.578900,2.17940,635.0000,1097.0,5258.00,4.458,0.8730,15.297,13.849
2060,K01492.01,,FALSE POSITIVE,0.705447974000,1.185800,2.73530,504.6000,1877.0,5722.00,4.558,0.8350,14.351,13.138
2061,K01493.01,,FALSE POSITIVE,4.988403230000,0.935300,8.74900,526.8000,1235.0,6418.00,4.395,1.1710,15.447,14.290
2062,K01494.01,,CANDIDATE,8.195932350000,0.452500,2.84400,872.9000,672.0,4723.00,4.557,0.7470,15.858,14.118
2063,K01495.01,,CANDIDATE,15.594618740000,0.454100,5.08720,922.9000,718.0,5900.00,4.500,0.9290,15.430,14.206
2064,K01496.01,,CANDIDATE,36.128961780000,0.923500,2.09020,3768.0000,547.0,5926.00,4.482,0.9140,15.600,14.366
2065,K01497.01,,FALSE POSITIVE,0.520222741000,0.472100,1.26110,389.2000,2149.0,5776.00,4.527,0.8890,15.632,14.335
2066,K01498.01,,CANDIDATE,5.833760920000,0.265300,3.85890,552.4000,1139.0,6198.00,4.389,1.1900,15.776,14.676
2067,K01498.02,,CANDIDATE,2.421495920000,,2.65000,,,,,,15.776,14.676
2068,K01499.01,,CANDIDATE,14.163992940000,0.180000,4.32410,762.5000,694.0,5440.00,4.438,0.8850,14.480,13.154
2069,K01499.02,,CANDIDATE,0.840591182000,0.249000,1.38900,54.7000,1779.0,5440.00,4.438,0.8850,14.480,13.154
2070,K01499.03,,CANDIDATE,6.209254150000,0.259800,2.45100,104.2000,914.0,5440.00,4.438,0.8850,14.480,13.154
2071,K01500.01,,FALSE POSITIVE,3.351566337000,0.272000,2.43760,514.0000,1074.0,5185.00,4.442,0.9110,14.815,13.334
2072,K01501.01,,CANDIDATE,2.617032536000,0.270100,2.04510,545.5000,997.0,4831.00,4.568,0.7240,15.835,14.169
2073,K01502.01,,FALSE POSITIVE,1.876405118000,0.185700,1.64520,499.5000,1194.0,5201.00,4.599,0.7590,15.202,13.780
2074,K01503.01,,CANDIDATE,150.242127000000,0.597000,10.97900,2447.9000,291.0,5514.00,4.608,0.7390,14.827,13.602
2075,K01504.01,,FALSE POSITIVE,2.178154761000,1.545400,3.54590,458.0000,1392.0,5947.00,4.482,0.8810,14.070,12.971
2076,K01505.01,,CANDIDATE,5.032517910000,0.485900,3.30660,481.6000,1046.0,5970.00,4.521,0.9080,15.695,14.531
2077,K01506.01,,CANDIDATE,40.428775500000,0.916200,7.55300,1024.1000,496.0,5812.00,4.554,0.8380,14.982,13.741
2078,K01507.01,,CANDIDATE,21.358762100000,0.252100,5.90500,712.1000,691.0,6170.00,4.472,0.9920,15.259,14.072
2079,K01508.01,,CANDIDATE,22.045901800000,0.780400,5.06000,905.5000,640.0,5900.00,4.509,0.9510,15.689,14.469
2080,K01509.01,,FALSE POSITIVE,49.655268110000,,12.22000,,,,,,12.385,11.366
2081,K01510.01,,CANDIDATE,0.839961832000,0.128300,1.30630,558.9000,1470.0,4924.00,4.598,0.7370,15.929,14.346
2082,K01511.01,,CANDIDATE,2.578855068000,0.126400,2.32960,355.2000,1232.0,5751.00,4.552,0.8540,15.106,13.794
2083,K01512.01,,FALSE POSITIVE,9.041879590000,0.949500,2.60820,761.6000,724.0,5238.00,4.585,0.8120,14.880,13.503
2084,K01513.01,,FALSE POSITIVE,1.197298379000,0.827500,1.38690,496.3000,1860.0,6258.00,4.449,1.0310,14.613,13.585
2085,K01514.01,,FALSE POSITIVE,1.399327151000,0.397900,1.74100,223.0000,1142.0,4502.00,4.572,0.7280,15.447,13.566
2086,K01515.01,Kepler-303 b,CONFIRMED,1.937032068000,0.115900,1.47470,346.7000,794.0,3944.00,4.739,0.5100,14.390,12.410
2087,K01515.02,Kepler-303 c,CONFIRMED,7.061173590000,0.024400,1.01510,497.5000,516.0,3944.00,4.739,0.5100,14.390,12.410
2088,K01516.01,,CANDIDATE,20.553384400000,0.676300,5.09880,758.7000,753.0,6343.00,4.411,1.1370,14.829,13.728
2089,K01517.01,,CANDIDATE,40.068672700000,0.717100,6.08150,1029.5000,560.0,6026.00,4.411,0.9920,14.683,13.543
2090,K01518.01,,CANDIDATE,27.507379900000,0.602800,5.23900,622.0000,569.0,5783.00,4.539,0.8800,15.219,13.959
2091,K01519.01,,CANDIDATE,5.144380110000,0.117100,2.72000,345.0000,864.0,5192.00,4.583,0.8020,15.369,13.925
2092,K01519.02,,CANDIDATE,57.132667000000,0.538400,5.35600,419.6000,387.0,5192.00,4.583,0.8020,15.369,13.925
2093,K01520.01,,CANDIDATE,18.458470970000,0.789600,3.30770,576.9000,615.0,5413.00,4.501,0.8650,14.516,13.174
2094,K01521.01,,CANDIDATE,25.942203300000,0.128100,4.04420,632.5000,502.0,5121.00,4.533,0.7620,14.817,13.363
2095,K01522.01,,CANDIDATE,33.385593800000,0.652800,5.05140,557.6000,580.0,5833.00,4.407,1.0220,14.264,13.074
2096,K01522.02,,FALSE POSITIVE,12.655012900000,0.067900,4.25500,94.7000,801.0,5833.00,4.407,1.0220,14.264,13.074
2097,K01523.01,,FALSE POSITIVE,8.480407620000,0.432300,5.89200,329.9000,866.0,5401.00,4.364,1.0500,14.673,13.271
2098,K01524.01,,FALSE POSITIVE,1.333400574000,0.395300,1.07800,120.1000,1389.0,5199.00,4.527,0.8110,15.299,13.833
2099,K01525.01,,CANDIDATE,7.714689750000,0.017900,4.29550,214.5000,1256.0,6915.00,4.261,1.4480,12.082,11.250
2100,K01525.02,,CANDIDATE,11.806194720000,0.163100,4.52200,109.1000,1090.0,6915.00,4.261,1.4480,12.082,11.250
2101,K01526.01,,CANDIDATE,4.444480170000,0.884700,3.35000,187.6000,1191.0,6210.00,4.450,1.0330,15.216,14.120
2102,K01527.01,,CANDIDATE,192.662987000000,0.370100,4.60700,1063.3000,295.0,5734.00,4.527,0.8610,14.879,13.575
2103,K01528.01,,CANDIDATE,3.989539666000,0.007300,1.54030,196.7000,901.0,5208.00,4.641,0.6930,14.083,12.761
2104,K01529.01,Kepler-59 c,CONFIRMED,17.977615700000,0.734500,4.96000,221.3000,754.0,6305.00,4.458,1.0110,14.307,13.253
2105,K01529.02,Kepler-59 b,CONFIRMED,11.869150700000,0.357900,4.55600,98.8000,866.0,6305.00,4.458,1.0110,14.307,13.253
2106,K01530.01,,CANDIDATE,12.984955730000,0.236200,3.45690,255.3000,834.0,6212.00,4.411,0.9450,13.029,12.050
2107,K01531.01,,CANDIDATE,5.699195140000,0.087800,2.38780,161.3000,1089.0,6070.00,4.409,1.0340,13.069,11.931
2108,K01532.01,,CANDIDATE,18.114729490000,0.875100,5.22690,248.7000,864.0,6453.00,4.276,1.3280,12.841,11.833
2109,K01533.01,,CANDIDATE,6.241463670000,0.145000,3.07710,169.8000,1098.0,6334.00,4.420,1.0370,13.939,12.903
2110,K01534.01,,CANDIDATE,20.422287980000,0.052100,6.19200,188.1000,781.0,6422.00,4.369,1.1730,13.470,12.539
2111,K01534.02,,CANDIDATE,7.638460230000,0.197300,3.97100,78.6000,1084.0,6422.00,4.369,1.1730,13.470,12.539
2112,K01535.01,,CANDIDATE,70.697906100000,0.172400,6.62400,383.1000,505.0,6174.00,4.316,1.1470,13.046,11.915
2113,K01536.01,,CANDIDATE,3.744439000000,0.273200,2.94920,74.7000,1295.0,5849.00,4.300,1.2250,12.710,11.640
2114,K01537.01,,CANDIDATE,10.191546980000,0.724900,6.19500,60.5000,1169.0,6260.00,4.047,1.8240,11.740,10.790
2115,K01538.01,,FALSE POSITIVE,10.581581804000,0.164200,6.67078,116316.0000,1098.0,6168.00,4.074,1.5670,13.936,12.833
2116,K01539.01,,FALSE POSITIVE,2.819454482000,0.494500,4.31410,73134.0000,1358.0,5767.00,4.330,1.0740,14.569,13.325
2117,K01540.01,,FALSE POSITIVE,1.207852434000,1.056300,3.56338,55615.8000,1540.0,5601.00,4.533,0.7970,15.559,14.171
2118,K01541.01,,CANDIDATE,2.379281938000,0.004600,3.18312,50740.8000,1572.0,6392.00,4.399,1.1620,15.189,14.083
2119,K01541.02,,FALSE POSITIVE,66.344551220000,,3.64000,,,,,,15.189,14.083
2120,K01542.01,,FALSE POSITIVE,2.586877766000,0.576300,5.86920,24917.0000,1667.0,6812.00,4.343,1.1720,12.897,12.000
2121,K01543.01,,FALSE POSITIVE,3.964333792000,0.029000,4.68939,26972.0000,1177.0,6106.00,4.497,0.9400,14.985,13.804
2122,K01544.01,,CANDIDATE,1.525924513000,1.222300,3.15825,25047.2000,1720.0,6190.00,4.425,1.0590,15.063,13.942
2123,K01545.01,,CANDIDATE,5.910371377000,0.004200,3.90991,18554.6000,1053.0,6200.00,4.488,0.9580,15.169,14.039
2124,K01545.02,,FALSE POSITIVE,5.910399050000,,3.85000,,,,,,15.169,14.039
2125,K01546.01,,CANDIDATE,0.917569588000,0.670000,2.10350,16608.0000,1746.0,5713.00,4.541,0.8930,14.456,13.330
2126,K01547.01,,CANDIDATE,30.693952502000,0.014700,2.96112,20104.6000,617.0,6147.00,4.457,1.0230,15.673,14.500
2127,K01548.01,,FALSE POSITIVE,2.139325884000,0.947200,2.74570,5904.2000,1011.0,4770.00,4.636,0.6670,14.708,13.066
2128,K01549.01,,CANDIDATE,29.481059770000,0.983000,3.66650,12894.5000,571.0,5631.00,4.410,0.9010,15.135,13.772
2129,K01550.01,,FALSE POSITIVE,2.233798586000,0.963200,2.98230,3245.6000,1291.0,5735.00,4.549,0.8540,15.195,13.948
2130,K01551.01,,FALSE POSITIVE,31.138608350000,0.881800,5.27580,11225.0000,583.0,5919.00,4.485,1.0000,15.821,14.637
2131,K01552.01,,CANDIDATE,77.634257130000,0.061600,4.13090,19220.0000,325.0,4812.00,4.548,0.7550,15.915,14.254
2132,K01553.01,,CANDIDATE,52.758755770000,0.072800,6.60680,6130.3000,545.0,6244.00,4.402,1.1540,15.182,14.057
2133,K01554.01,,FALSE POSITIVE,1.332566253000,1.240300,5.98340,1466.7000,1620.0,5995.00,4.536,0.8780,15.866,14.638
2134,K01555.01,,FALSE POSITIVE,41.077343900000,0.797500,5.69600,1601.6000,523.0,5665.00,4.381,0.9380,14.907,13.657
2135,K01556.01,,FALSE POSITIVE,135.912431800000,0.903400,5.39130,9671.0000,371.0,6140.00,4.459,0.9690,15.535,14.344
2136,K01557.01,Kepler-304 b,CONFIRMED,3.295703644000,0.401000,1.82040,1857.9000,1014.0,4910.00,4.455,0.8920,14.840,13.243
2137,K01557.02,Kepler-304 d,CONFIRMED,9.653476400000,0.171700,2.89720,1432.2000,709.0,4910.00,4.455,0.8920,14.840,13.243
2138,K01557.03,Kepler-304 c,CONFIRMED,5.315953474000,0.098200,1.09510,1049.7000,864.0,4910.00,4.455,0.8920,14.840,13.243
2139,K01557.04,,CANDIDATE,1.499146953000,0.062400,1.44210,276.0000,1318.0,4910.00,4.455,0.8920,14.840,13.243
2140,K01558.01,,CANDIDATE,32.504540630000,0.943400,2.49120,8050.0000,590.0,6133.00,4.482,0.9470,15.134,13.944
2141,K01559.01,,FALSE POSITIVE,1.332563529000,0.037200,4.21290,676.9000,1080.0,4490.00,4.672,0.6040,15.036,13.309
2142,K01560.01,,CANDIDATE,31.569069850000,1.014800,2.66240,4631.7000,575.0,5654.00,4.387,0.9980,15.042,13.900
2143,K01561.01,,FALSE POSITIVE,9.085900140000,0.939600,1.93500,2301.6000,861.0,5931.00,4.479,0.8660,15.549,14.242
2144,K01562.01,,FALSE POSITIVE,0.784511815000,1.403900,2.48760,756.2000,1952.0,5997.00,4.522,0.9040,15.590,14.337
2145,K01562.02,,CANDIDATE,20.067914300000,0.171900,4.76800,526.5000,662.0,5997.00,4.522,0.9040,15.590,14.337
2146,K01563.01,Kepler-305 b,CONFIRMED,5.487110790000,0.761100,2.90310,1584.3000,855.0,5106.00,4.511,0.8030,15.812,14.250
2147,K01563.02,Kepler-305 c,CONFIRMED,8.290874180000,0.898100,3.41400,1176.5000,745.0,5106.00,4.511,0.8030,15.812,14.250
2148,K01563.03,,CANDIDATE,3.205398330000,0.112400,2.16200,542.8000,1023.0,5106.00,4.511,0.8030,15.812,14.250
2149,K01563.04,Kepler-305 d,CONFIRMED,16.738659560000,0.037600,2.41700,1176.8000,590.0,5106.00,4.511,0.8030,15.812,14.250
2150,K01564.01,,CANDIDATE,53.449455930000,0.053300,5.32280,3720.3000,486.0,5919.00,4.485,1.0000,15.287,14.180
2151,K01565.01,,FALSE POSITIVE,0.466743513000,1.552200,1.39350,945.4000,2186.0,5787.00,4.553,0.8510,15.330,14.044
2152,K01566.01,,FALSE POSITIVE,1.727176940000,0.231700,2.06200,405.7000,1272.0,5427.00,4.603,0.7340,15.935,14.505
2153,K01567.01,Kepler-306 c,CONFIRMED,7.240228500000,0.113500,2.88650,966.8000,803.0,5219.00,4.519,0.8510,15.565,14.084
2154,K01567.02,Kepler-306 b,CONFIRMED,4.646210760000,0.160200,2.35260,475.9000,930.0,5219.00,4.519,0.8510,15.565,14.084
2155,K01567.03,Kepler-306 d,CONFIRMED,17.326685990000,0.476900,4.20730,894.8000,600.0,5219.00,4.519,0.8510,15.565,14.084
2156,K01567.04,Kepler-306 e,CONFIRMED,44.841221400000,0.049200,5.51300,1092.1000,437.0,5219.00,4.519,0.8510,15.565,14.084
2157,K01568.01,,FALSE POSITIVE,1.008916764000,1.394600,2.13440,541.6000,1637.0,5708.00,4.578,0.7950,15.360,14.097
2158,K01569.01,,CANDIDATE,13.752107200000,0.680900,2.70240,1356.1000,556.0,4797.00,4.612,0.7010,15.587,13.968
2159,K01570.01,,CANDIDATE,6.338557610000,0.819400,3.28330,769.4000,1034.0,6108.00,4.466,1.0300,15.182,14.133
2160,K01571.01,,FALSE POSITIVE,2.928789012000,1.203600,4.56500,710.1000,1239.0,5955.00,4.534,0.8830,15.148,13.959
2161,K01572.01,,CANDIDATE,9.803224000000,0.743100,4.49340,905.6000,896.0,6170.00,4.472,0.9920,15.439,14.330
2162,K01573.01,,CANDIDATE,24.810931930000,0.012400,3.24900,2266.4000,631.0,6086.00,4.511,0.9210,14.373,13.231
2163,K01573.02,,CANDIDATE,7.136978570000,0.339600,2.58400,190.0000,956.0,6086.00,4.511,0.9210,14.373,13.231
2164,K01574.01,Kepler-87 b,CONFIRMED,114.736351900000,0.556000,11.87800,5052.8000,444.0,5991.00,4.205,1.2930,14.600,13.389
2165,K01574.02,Kepler-87 c,CONFIRMED,573.950230000000,0.825200,16.61400,1171.0000,259.0,5991.00,4.205,1.2930,14.600,13.389
2166,K01574.03,,CANDIDATE,5.833924710000,0.010200,4.66600,93.8000,1197.0,5991.00,4.205,1.2930,14.600,13.389
2167,K01574.04,,CANDIDATE,8.976925000000,0.400000,5.27100,78.6000,1113.1,5597.00,3.963,1.6990,14.600,13.389
2168,K01575.01,,FALSE POSITIVE,24.328079400000,89.747400,6.03300,1446.5000,520.0,5285.00,4.592,0.7800,15.952,14.554
2169,K01576.01,Kepler-307 b,CONFIRMED,10.415729240000,0.703800,2.77910,877.6000,855.0,5671.00,4.360,1.0840,14.072,12.833
2170,K01576.02,Kepler-307 c,CONFIRMED,13.084240960000,0.805200,3.13740,705.5000,792.0,5671.00,4.360,1.0840,14.072,12.833
2171,K01576.03,,CANDIDATE,23.339795600000,0.475700,1.92300,125.1000,653.0,5671.00,4.360,1.0840,14.072,12.833
2172,K01577.01,,CANDIDATE,2.806242328000,0.019600,1.71700,655.6000,708.0,3940.00,4.730,0.5300,15.988,14.092
2173,K01578.01,,FALSE POSITIVE,2.271905260000,1.115000,7.24800,216.0000,1318.0,5788.00,4.506,0.8560,14.459,13.301
2174,K01579.01,,FALSE POSITIVE,7.132359117000,1.028300,2.91760,753.2000,1578.0,7530.00,4.080,1.9300,13.337,12.574
2175,K01580.01,,FALSE POSITIVE,21.378042400000,0.923800,19.78700,573.0000,738.0,6263.00,4.405,1.1540,15.686,14.613
2176,K01581.01,,CANDIDATE,29.542296300000,0.959700,13.68200,910.8000,517.0,5514.00,4.566,0.8080,15.481,14.164
2177,K01581.02,,CANDIDATE,144.547396000000,0.181600,14.96200,1058.8000,304.0,5514.00,4.566,0.8080,15.481,14.164
2178,K01582.01,,CANDIDATE,186.435921100000,0.925000,5.80900,4819.0000,278.0,5570.00,4.581,0.7660,15.402,14.067
2179,K01583.01,,CANDIDATE,8.047264200000,0.132500,4.50000,534.4000,854.0,5835.00,4.554,0.8470,15.068,13.890
2180,K01584.01,,CANDIDATE,5.870619100000,0.607500,2.49830,540.7000,603.0,4187.00,4.697,0.5700,15.961,13.959
2181,K01585.01,,CANDIDATE,19.178912930000,0.256300,5.20000,851.5000,640.0,5767.00,4.538,0.8810,15.401,14.113
2182,K01586.01,,CANDIDATE,6.991308600000,0.850800,2.21240,593.9000,720.0,4848.00,4.598,0.7690,14.940,13.375
2183,K01587.01,,CANDIDATE,52.971659700000,1.184200,3.51050,4289.0000,402.0,5204.00,4.550,0.7890,15.700,14.174
2184,K01588.01,,CANDIDATE,3.517494394000,0.027000,1.48470,561.0000,645.0,3916.00,4.747,0.5100,14.699,12.753
2185,K01589.01,Kepler-84 b,CONFIRMED,8.725859360000,0.937000,4.72400,472.3000,932.0,6028.00,4.421,1.0220,14.764,13.583
2186,K01589.02,Kepler-84 c,CONFIRMED,12.882964850000,0.961100,5.66100,491.6000,819.0,6028.00,4.421,1.0220,14.764,13.583
2187,K01589.03,Kepler-84 e,CONFIRMED,27.434588300000,0.043200,5.11000,507.0000,636.0,6028.00,4.421,1.0220,14.764,13.583
2188,K01589.04,Kepler-84 d,CONFIRMED,4.224513690000,0.257000,3.02800,158.8000,1188.0,6028.00,4.421,1.0220,14.764,13.583
2189,K01589.05,Kepler-84 f,CONFIRMED,44.551841600000,0.474300,5.86700,396.7000,541.0,6028.00,4.421,1.0220,14.764,13.583
2190,K01590.01,,CANDIDATE,12.890104720000,0.036700,3.40000,651.2000,615.0,4962.00,4.536,0.7670,15.674,14.036
2191,K01590.02,,CANDIDATE,2.355746434000,0.200300,1.75900,322.3000,1083.0,4962.00,4.536,0.7670,15.674,14.036
2192,K01590.03,,CANDIDATE,4.746648250000,0.918900,2.34900,323.1000,857.0,4962.00,4.536,0.7670,15.674,14.036
2193,K01591.01,,CANDIDATE,19.656448110000,0.845900,2.57000,899.6000,550.0,5284.00,4.608,0.7410,15.372,14.034
2194,K01592.01,,FALSE POSITIVE,26.069477300000,1.015100,7.48200,924.0000,591.0,5585.00,4.409,0.9100,14.106,12.808
2195,K01593.01,Kepler-308 b,CONFIRMED,9.695025440000,0.181400,2.69100,593.0000,833.0,5896.00,4.516,0.9140,15.809,14.614
2196,K01593.02,Kepler-308 c,CONFIRMED,15.382500600000,0.165700,3.89100,576.9000,715.0,5896.00,4.516,0.9140,15.809,14.614
2197,K01594.01,,FALSE POSITIVE,1.818937575000,0.572300,1.63540,376.2000,1550.0,6153.00,4.487,0.9620,15.134,13.973
2198,K01595.01,,CANDIDATE,40.109954700000,0.158300,5.18360,749.6000,524.0,5960.00,4.516,0.9060,14.904,13.659
2199,K01596.01,Kepler-309 b,CONFIRMED,5.923656340000,0.036600,2.66180,449.2000,529.0,3880.00,4.765,0.4900,15.157,13.504
2200,K01596.02,Kepler-309 c,CONFIRMED,105.358596400000,0.806800,3.82700,1474.1000,203.0,3880.00,4.765,0.4900,15.157,13.504
2201,K01597.01,,CANDIDATE,7.796705410000,0.082300,4.67640,365.0000,1121.0,6535.00,4.348,1.2830,12.681,11.583
2202,K01598.01,Kepler-310 c,CONFIRMED,56.476167000000,0.883900,6.08000,1111.7000,448.0,5795.00,4.528,0.8530,14.279,13.056
2203,K01598.02,Kepler-310 d,CONFIRMED,92.875034700000,0.819300,7.04800,620.3000,380.0,5795.00,4.528,0.8530,14.279,13.056
2204,K01598.03,Kepler-310 b,CONFIRMED,13.930722780000,0.371500,2.10500,196.8000,714.0,5795.00,4.528,0.8530,14.279,13.056
2205,K01599.01,,CANDIDATE,20.407134500000,0.513100,6.64200,311.9000,660.0,5823.00,4.472,0.9720,14.802,13.631
2206,K01599.02,,CANDIDATE,13.616345600000,1.587500,4.41300,384.4000,755.0,5823.00,4.472,0.9720,14.802,13.631
2207,K01600.01,,FALSE POSITIVE,12.365669240000,1.531400,3.50500,571.4000,803.0,6075.00,4.495,0.9520,14.590,13.444
